method,seed,room_count,target_curve_len,generation_time_sec,eval_budget,evaluations_used,fitness,feasible_search,feasible_operational,constraint_violation,overall_completeness,constraint_valid,linearity,leniency,progression_complexity,topology_complexity,key_gate_count,key_before_lock_rate,switch_gate_count,switch_before_gate_rate,battery_gate_count,battery_satisfaction_rate,path_length,num_nodes,num_edges,path_redundancy,articulation_count,articulation_ratio,branch_count,branch_utility_rate,secret_component_count,secret_content_discoverability_rate,repair_applied,total_repairs,generation_constraint_rejections,candidate_repairs_applied,novelty_vs_reference,graph_edit_distance
MAP_ELITES,83,22,22,21.414267778396606,1024,992,0.16171557553191676,0.0,1.0,1.4083790881766478,1.0,1.0,0.42857142857142855,0.6666666666666666,0.47942817700817697,0.2893428571428571,3.0,1.0,0.0,1.0,0.0,1.0,11.0,28.0,50.0,0.5454545454545454,11.0,0.39285714285714285,4.0,0.75,0.0,1.0,1.0,27.0,0.0,0.0,0.059374754192416807,0.0690270935960591
MAP_ELITES,84,33,33,22.952431440353394,1024,992,0.15565902953973657,0.0,1.0,1.560974325229151,1.0,1.0,0.43333333333333335,0.2857142857142857,0.492526525198939,0.28269230769230774,3.0,1.0,2.0,1.0,1.0,1.0,12.0,30.0,52.0,0.5833333333333334,11.0,0.36666666666666664,3.0,1.0,2.0,1.0,1.0,20.0,0.0,0.0,0.061300074923242805,0.060043942247332074
MAP_ELITES,85,30,30,20.238396406173706,1024,992,0.35535658174205986,0.0,1.0,0.7012955359498232,1.0,1.0,0.36363636363636365,1.0,0.48387312507312513,0.29932186732186733,2.0,1.0,0.0,1.0,0.0,1.0,7.0,22.0,37.0,0.42857142857142855,7.0,0.3181818181818182,3.0,1.0,1.0,1.0,1.0,54.0,0.0,0.0,0.015218915232325478,0.10116856827383144
MAP_ELITES,86,27,27,22.584818601608276,1024,992,0.3948403774293764,0.0,1.0,0.7112986115975806,1.0,1.0,0.47619047619047616,0.6666666666666666,0.4866920634920635,0.2505945945945946,3.0,1.0,1.0,1.0,0.0,1.0,9.0,21.0,37.0,0.2222222222222222,10.0,0.47619047619047616,3.0,1.0,0.0,1.0,1.0,19.0,0.0,0.0,0.037076603332437806,0.08718671679197994
MAP_ELITES,87,27,27,22.403483629226685,1024,992,0.46452749159782514,0.0,1.0,0.4332213632779053,1.0,1.0,0.25925925925925924,0.2857142857142857,0.5000021629164486,0.3645850340136055,2.0,1.0,1.0,1.0,0.0,1.0,6.0,27.0,49.0,0.5,6.0,0.2222222222222222,2.0,1.0,0.0,1.0,1.0,13.0,0.0,0.0,0.044050609878752624,0.062268518518518515
MAP_ELITES,88,31,31,22.277172803878784,1024,992,0.29505480531333056,0.0,1.0,0.8285758973645131,1.0,1.0,0.2692307692307692,0.4,0.4714047619047619,0.28610256410256407,2.0,1.0,1.0,1.0,0.0,1.0,6.0,26.0,42.0,0.3333333333333333,17.0,0.6538461538461539,2.0,1.0,0.0,1.0,1.0,20.0,0.0,0.0,0.08680820985343776,0.10474137931034483
MAP_ELITES,89,22,22,20.866032361984253,1024,992,0.23557144807332325,0.0,1.0,1.464319582614526,1.0,1.0,0.26666666666666666,0.5,0.4774095238095239,0.26834285714285716,2.0,1.0,0.0,1.0,0.0,1.0,3.0,15.0,25.0,0.0,5.0,0.3333333333333333,1.0,1.0,0.0,1.0,1.0,57.0,0.0,0.0,0.07456150159261221,0.08333333333333333
MAP_ELITES,90,33,33,23.857116222381592,1024,992,0.41564047072560995,0.0,1.0,0.6196143150286266,1.0,1.0,0.3333333333333333,0.6666666666666666,0.47237310541310545,0.3042666666666667,4.0,1.0,0.0,1.0,0.0,1.0,8.0,27.0,50.0,0.5,8.0,0.2962962962962963,2.0,1.0,0.0,1.0,1.0,19.0,0.0,0.0,0.07247619577377895,0.05416666666666667
MAP_ELITES,91,33,33,22.991995334625244,1024,992,0.17125130658652335,0.0,1.0,1.3868582612762985,1.0,1.0,0.3333333333333333,0.75,0.48267328851297625,0.33110691823899374,4.0,1.0,0.0,1.0,0.0,1.0,9.0,30.0,53.0,0.3333333333333333,12.0,0.4,5.0,0.4,0.0,1.0,1.0,30.0,0.0,0.0,0.08632942867844806,0.05345036319612591
MAP_ELITES,92,31,31,23.644922971725464,1024,992,0.381481725254993,0.0,1.0,0.6853676017774684,1.0,1.0,0.28,0.25,0.46761515151515154,0.27227878787878795,2.0,1.0,0.0,1.0,0.0,1.0,6.0,25.0,44.0,0.16666666666666666,12.0,0.48,1.0,1.0,1.0,1.0,1.0,26.0,0.0,0.0,0.0901821806415383,0.08907692307692308
MAP_ELITES,93,30,30,23.217575788497925,1024,992,0.340326621368501,0.0,1.0,0.6895362773644819,1.0,1.0,0.26666666666666666,0.16666666666666666,0.4711376583945225,0.3295094339622642,2.0,1.0,2.0,1.0,0.0,1.0,7.0,30.0,53.0,0.5714285714285714,15.0,0.5,3.0,1.0,1.0,1.0,1.0,19.0,0.0,0.0,0.06304050781877238,0.054111738857501576
MAP_ELITES,94,27,27,20.89635992050171,1024,992,0.39641137944155247,0.0,1.0,0.5593531003225727,1.0,1.0,0.375,0.3333333333333333,0.5052409243548959,0.31521138211382116,2.0,1.0,0.0,1.0,0.0,1.0,8.0,24.0,41.0,0.375,6.0,0.25,2.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.07152203205239806,0.09577759197324415
MAP_ELITES,95,26,26,21.291842460632324,1024,992,0.19986240156837623,0.0,1.0,1.3892644458067953,1.0,1.0,0.2692307692307692,0.3333333333333333,0.4685941724941725,0.30194405594405593,2.0,1.0,1.0,1.0,0.0,1.0,6.0,26.0,44.0,0.16666666666666666,10.0,0.38461538461538464,4.0,1.0,0.0,1.0,1.0,34.0,0.0,0.0,0.07576776586554972,0.09285714285714286
MAP_ELITES,96,27,27,21.277355909347534,1024,992,0.20129331107184414,0.0,1.0,1.0546646261021537,1.0,1.0,0.14285714285714285,0.75,0.46817622424856475,0.2885045592705167,3.0,1.0,0.0,1.0,0.0,1.0,3.0,28.0,47.0,0.0,13.0,0.4642857142857143,1.0,1.0,0.0,1.0,1.0,14.0,0.0,0.0,0.15749523553180114,0.08720238095238095
